"Year...Month","Event","Deaths","Injured","Houses.Destroyed","Houses.Damaged","Directly.affected","Indirectly.Affected","Country","Category","Country_ID","Category_ID"
"1976/12","HEATWAVE",1,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1976/12","INTOXICACION",1,105,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1976/12","LANDSLIDE",3,5,15,60,153,625,"Colombia","Natural - Geological",4,6
"1976/12","POLLUTION",3,5,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1976/12","SPATE",1,5,12,60,153,625,"Colombia","Other",4,9
"1976/12","STRUCTURE",1,2,12,60,153,625,"Colombia","Other",4,9
"1977/01","DROUGHT",3,5,12,60,153,625,"Colombia","Other",4,9
"1977/01","EPIDEMIC",10,5,12,60,153,625,"Colombia","Biological - Epidemics",4,1
"1977/01","FIRE",1,3,2,60,9,1,"Colombia","Man-made - Fire and Explosions",4,3
"1977/01","FLOOD",3,5,12,60,153,625,"Colombia","Natural - Hydrological",4,7
"1977/01","FORESTFIRE",3,5,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1977/01","INTOXICACION",3,60,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1977/01","OTHER",3,5,12,60,153,625,"Colombia","Other",4,9
"1977/01","PANIC",1,20,12,60,153,625,"Colombia","Social - Conflict and Violence",4,10
"1977/01","POLLUTION",3,5,12,60,153,3000,"Colombia","Man-made - Pollution",4,4
"1977/01","RAIN",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1977/01","SURGE",5,5,12,60,153,625,"Colombia","Natural - Hydrological",4,7
"1977/02","DROUGHT",3,5,12,60,153,625,"Colombia","Other",4,9
"1977/02","EARTHQUAKE",3,5,12,60,153,625,"Colombia","Natural - Geological",4,6
"1977/02","EXPLOSION",7,59,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1977/02","FIRE",3,8,12,60,3,625,"Colombia","Man-made - Fire and Explosions",4,3
"1977/02","FLOOD",3,5,12,60,153,625,"Colombia","Natural - Hydrological",4,7
"1977/02","FORESTFIRE",3,5,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1977/02","HAILSTORM",3,5,1,60,153,625,"Colombia","Natural - Meteorological",4,8
"1977/02","LANDSLIDE",3,5,12,60,153,4e+05,"Colombia","Natural - Geological",4,6
"1977/02","OTHER",3,5,12,60,153,625,"Colombia","Other",4,9
"1977/03","DROUGHT",3,5,12,60,153,625,"Colombia","Other",4,9
"1977/03","FIRE",4,5,12,10,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1977/03","FLOOD",3,5,12,60,153,625,"Colombia","Natural - Hydrological",4,7
"1977/03","FORESTFIRE",3,5,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1977/03","HEATWAVE",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1977/03","STORM",3,5,1,60,153,625,"Colombia","Natural - Meteorological",4,8
"1977/04","ACCIDENT",6,5,12,60,153,625,"Colombia","Man-made - Transportation",4,5
"1977/04","EPIDEMIC",3,5,12,60,153,11000,"Colombia","Biological - Epidemics",4,1
"1977/04","EXPLOSION",1,5,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1977/04","FIRE",3,6,8,1,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1977/04","INTOXICACION",25,102,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1977/04","LANDSLIDE",3,5,12,60,153,625,"Colombia","Natural - Geological",4,6
"1977/04","SPATE",3,5,20,60,153,52,"Colombia","Other",4,9
"1977/04","STRONGWIND",3,5,12,7,153,625,"Colombia","Natural - Meteorological",4,8
"1977/05","EXPLOSION",3,4,12,1,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1977/05","FIRE",3,1,4,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1977/05","FLOOD",3,1500,12,60,153,10800,"Colombia","Natural - Hydrological",4,7
"1977/05","INTOXICACION",3,2,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1977/05","POLLUTION",3,5,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1977/05","RAIN",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1977/05","STORM",3,5,10,60,153,625,"Colombia","Natural - Meteorological",4,8
"1977/05","STRONGWIND",2,2,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1977/06","FIRE",7,5,7,60,60,625,"Colombia","Man-made - Fire and Explosions",4,3
"1977/06","FLOOD",3,5,25,15,180,625,"Colombia","Natural - Hydrological",4,7
"1977/06","FROST",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1977/06","INTOXICACION",3,6,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1977/06","LANDSLIDE",4,5,1,60,153,625,"Colombia","Natural - Geological",4,6
"1977/07","EXPLOSION",50,5,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1977/07","FIRE",3,5,1,60,2,625,"Colombia","Man-made - Fire and Explosions",4,3
"1977/07","FLOOD",1,5,12,60,153,625,"Colombia","Natural - Hydrological",4,7
"1977/07","INTOXICACION",3,47,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1977/07","LANDSLIDE",19,5,3,28,153,300,"Colombia","Natural - Geological",4,6
"1977/07","RAIN",3,3,1,60,153,625,"Colombia","Natural - Meteorological",4,8
"1977/07","STRONGWIND",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1977/08","EARTHQUAKE",4,111,12,12,153,625,"Colombia","Natural - Geological",4,6
"1977/08","EPIDEMIC",3,5,12,60,153,625,"Colombia","Biological - Epidemics",4,1
"1977/08","FIRE",1,15,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1977/08","FORESTFIRE",3,5,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1977/08","INTOXICACION",3,7,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1977/08","PLAGUE",3,5,12,60,153,625,"Colombia","Biological - Epidemics",4,1
"1977/08","POLLUTION",3,5,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1977/08","STRONGWIND",2,1,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1977/09","ACCIDENT",3,5,12,60,153,625,"Colombia","Man-made - Transportation",4,5
"1977/09","EARTHQUAKE",2,23,12,60,153,625,"Colombia","Natural - Geological",4,6
"1977/09","EPIDEMIC",3,5,12,60,153,625,"Colombia","Biological - Epidemics",4,1
"1977/09","EXPLOSION",43,11,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1977/09","FIRE",3,5,12,60,19,625,"Colombia","Man-made - Fire and Explosions",4,3
"1977/09","FLOOD",1,5,11,60,153,625,"Colombia","Natural - Hydrological",4,7
"1977/09","INTOXICACION",12,145,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1977/09","LANDSLIDE",6,13,9,60,20,125,"Colombia","Natural - Geological",4,6
"1977/09","STORM",3,1,1,60,40,625,"Colombia","Natural - Meteorological",4,8
"1977/09","STRONGWIND",3,5,1,60,153,625,"Colombia","Natural - Meteorological",4,8
"1977/10","DROUGHT",3,5,12,60,153,625,"Colombia","Other",4,9
"1977/10","LANDSLIDE",9,12,4,60,153,625,"Colombia","Natural - Geological",4,6
"1977/10","PLAGUE",3,5,12,60,153,625,"Colombia","Biological - Epidemics",4,1
"1977/10","STORM",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1977/11","EXPLOSION",9,20,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1977/11","FIRE",3,22,6,60,153,1000,"Colombia","Man-made - Fire and Explosions",4,3
"1977/11","FLOOD",4,3,72,60,487,300,"Colombia","Natural - Hydrological",4,7
"1977/11","FROST",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1977/11","HAILSTORM",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1977/11","LANDSLIDE",3,3,48,60,153,26,"Colombia","Natural - Geological",4,6
"1977/11","POLLUTION",3,5,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1977/11","STORM",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1977/11","STRONGWIND",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1977/11","STRUCTURE",3,5,12,30,153,625,"Colombia","Other",4,9
"1977/12","EXPLOSION",21,70,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1977/12","FIRE",3,5,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1977/12","POLLUTION",3,2,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1978/01","FIRE",3,5,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1978/01","FLOOD",3,5,12,60,153,625,"Colombia","Natural - Hydrological",4,7
"1978/01","LANDSLIDE",3,5,12,60,153,625,"Colombia","Natural - Geological",4,6
"1978/01","PLAGUE",3,5,12,60,153,625,"Colombia","Biological - Epidemics",4,1
"1978/01","POLLUTION",3,5,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1978/01","SPATE",15,1,20,60,153,625,"Colombia","Other",4,9
"1978/02","FIRE",4,1,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1978/02","LANDSLIDE",2,2,12,60,153,625,"Colombia","Natural - Geological",4,6
"1978/02","STRONGWIND",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1978/02","STRUCTURE",3,5,12,60,153,625,"Colombia","Other",4,9
"1978/02","SURGE",3,5,25,140,153,50,"Colombia","Natural - Hydrological",4,7
"1978/03","FIRE",1,5,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1978/03","FLOOD",3,5,12,60,153,625,"Colombia","Natural - Hydrological",4,7
"1978/03","INTOXICACION",9,4,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1978/03","LANDSLIDE",3,5,12,60,153,625,"Colombia","Natural - Geological",4,6
"1978/03","STRONGWIND",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1978/03","STRUCTURE",5,10,12,60,153,625,"Colombia","Other",4,9
"1978/03","SURGE",3,5,12,60,153,625,"Colombia","Natural - Hydrological",4,7
"1978/04","ELECTRICSTORM",1,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1978/04","EXPLOSION",1,7,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1978/04","FIRE",1,5,9,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1978/04","FLOOD",21,1,22,60,153,4120,"Colombia","Natural - Hydrological",4,7
"1978/04","INTOXICACION",3,30,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1978/04","LANDSLIDE",11,5,6,60,268,25,"Colombia","Natural - Geological",4,6
"1978/04","RAIN",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1978/04","SPATE",3,5,1,60,153,64,"Colombia","Other",4,9
"1978/04","STORM",8,5,1,60,7,625,"Colombia","Natural - Meteorological",4,8
"1978/05","FIRE",2,5,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1978/05","FLOOD",3,5,12,60,153,3500,"Colombia","Natural - Hydrological",4,7
"1978/05","LANDSLIDE",3,5,12,60,153,625,"Colombia","Natural - Geological",4,6
"1978/05","STRONGWIND",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1978/05","STRUCTURE",5,36,1,60,153,625,"Colombia","Other",4,9
"1978/06","EARTHQUAKE",3,5,12,60,153,625,"Colombia","Natural - Geological",4,6
"1978/06","EXPLOSION",3,1,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1978/06","FIRE",3,4,2,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1978/06","FLOOD",3,5,40,60,1050,625,"Colombia","Natural - Hydrological",4,7
"1978/06","LANDSLIDE",2,5,12,60,153,625,"Colombia","Natural - Geological",4,6
"1978/06","STRONGWIND",3,5,10,60,153,625,"Colombia","Natural - Meteorological",4,8
"1978/06","STRUCTURE",3,5,12,60,153,625,"Colombia","Other",4,9
"1978/07","FIRE",3,5,2,4,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1978/07","INTOXICACION",3,24,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1978/07","LANDSLIDE",3,5,12,60,153,625,"Colombia","Natural - Geological",4,6
"1978/07","STRONGWIND",3,5,200,60,153,625,"Colombia","Natural - Meteorological",4,8
"1978/08","ELECTRICSTORM",5,3,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1978/08","FIRE",3,2,2,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1978/08","FLOOD",3,5,12,60,153,625,"Colombia","Natural - Hydrological",4,7
"1978/08","INTOXICACION",3,50,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1978/08","LANDSLIDE",9,5,1,60,153,400,"Colombia","Natural - Geological",4,6
"1978/08","STRONGWIND",3,5,80,20,153,625,"Colombia","Natural - Meteorological",4,8
"1978/09","FIRE",3,5,2,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1978/09","FLOOD",3,5,12,60,153,90,"Colombia","Natural - Hydrological",4,7
"1978/09","STORM",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1978/10","FIRE",4,1,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1978/10","FLOOD",3,5,7,50,680,625,"Colombia","Natural - Hydrological",4,7
"1978/10","LANDSLIDE",2,5,7,60,87,625,"Colombia","Natural - Geological",4,6
"1978/10","POLLUTION",3,5,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1978/10","STORM",3,5,12,20,153,625,"Colombia","Natural - Meteorological",4,8
"1978/10","STRONGWIND",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1978/10","STRUCTURE",2,5,12,60,153,625,"Colombia","Other",4,9
"1978/11","EXPLOSION",3,5,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1978/11","FIRE",3,5,3,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1978/11","FLOOD",3,5,25,60,153,625,"Colombia","Natural - Hydrological",4,7
"1978/11","INTOXICACION",3,20,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1978/11","LANDSLIDE",5,1,15,60,153,625,"Colombia","Natural - Geological",4,6
"1978/11","POLLUTION",3,3,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1978/11","STRUCTURE",40,16,12,60,27,27,"Colombia","Other",4,9
"1978/12","EXPLOSION",18,79,7,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1978/12","FIRE",3,3,1,1,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1978/12","FLOOD",3,5,65,60,250,500,"Colombia","Natural - Hydrological",4,7
"1978/12","FORESTFIRE",3,5,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1978/12","INTOXICACION",4,48,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1978/12","LANDSLIDE",3,5,4,60,27,625,"Colombia","Natural - Geological",4,6
"1978/12","RAIN",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1978/12","STRUCTURE",1,5,12,60,20,625,"Colombia","Other",4,9
"1979/01","FIRE",32,77,35,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1979/01","FLOOD",3,5,12,60,153,625,"Colombia","Natural - Hydrological",4,7
"1979/01","FOG",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1979/01","FORESTFIRE",3,5,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1979/01","FROST",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1979/01","INTOXICACION",3,12,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1979/01","LANDSLIDE",1,5,12,60,153,625,"Colombia","Natural - Geological",4,6
"1979/01","RAIN",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1979/01","STRONGWIND",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1979/02","DROUGHT",3,5,12,60,153,625,"Colombia","Other",4,9
"1979/02","ELECTRICSTORM",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1979/02","FIRE",3,52,34,60,1100,625,"Colombia","Man-made - Fire and Explosions",4,3
"1979/02","FLOOD",3,5,12,60,153,625,"Colombia","Natural - Hydrological",4,7
"1979/02","FORESTFIRE",5,5,60,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1979/02","LANDSLIDE",3,5,12,60,153,625,"Colombia","Natural - Geological",4,6
"1979/02","SPATE",1,5,1,60,153,80,"Colombia","Other",4,9
"1979/02","STRONGWIND",3,7,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1979/03","BIOLOGICAL",3,5,12,60,153,625,"Colombia","Biological - Epidemics",4,1
"1979/03","EARTHQUAKE",3,5,12,60,153,625,"Colombia","Natural - Geological",4,6
"1979/03","ELECTRICSTORM",1,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1979/03","FIRE",3,4,12,60,160,625,"Colombia","Man-made - Fire and Explosions",4,3
"1979/03","FLOOD",3,5,12,60,153,625,"Colombia","Natural - Hydrological",4,7
"1979/03","OTHER",3,5,12,60,153,625,"Colombia","Other",4,9
"1979/03","PLAGUE",3,5,12,60,153,625,"Colombia","Biological - Epidemics",4,1
"1979/03","SPATE",3,5,12,60,153,625,"Colombia","Other",4,9
"1979/03","STORM",1,60,12,60,153,1000,"Colombia","Natural - Meteorological",4,8
"1979/03","STRONGWIND",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1979/03","STRUCTURE",3,3,12,60,153,625,"Colombia","Other",4,9
"1979/04","ACCIDENT",4,5,12,60,153,625,"Colombia","Man-made - Transportation",4,5
"1979/04","DROUGHT",3,5,12,60,153,625,"Colombia","Other",4,9
"1979/04","EXPLOSION",5,2,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1979/04","FIRE",2,5,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1979/04","FLOOD",9,5,28,20,19344,1275,"Colombia","Natural - Hydrological",4,7
"1979/04","INTOXICACION",3,20,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1979/04","LANDSLIDE",3,5,6,60,1583,625,"Colombia","Natural - Geological",4,6
"1979/04","PLAGUE",3,5,12,60,153,625,"Colombia","Biological - Epidemics",4,1
"1979/04","RAIN",5,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1979/04","SPATE",3,5,16,60,153,625,"Colombia","Other",4,9
"1979/05","DROUGHT",3,5,12,60,153,625,"Colombia","Other",4,9
"1979/05","FIRE",3,1,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1979/05","FLOOD",3,8,20,15,768,13079,"Colombia","Natural - Hydrological",4,7
"1979/05","INTOXICACION",3,91,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1979/05","LANDSLIDE",1,2,1,60,153,625,"Colombia","Natural - Geological",4,6
"1979/05","PLAGUE",3,5,12,60,153,625,"Colombia","Biological - Epidemics",4,1
"1979/05","POLLUTION",3,5,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1979/05","RAIN",3,5,6,60,153,625,"Colombia","Natural - Meteorological",4,8
"1979/05","STORM",3,5,150,60,1050,625,"Colombia","Natural - Meteorological",4,8
"1979/05","STRONGWIND",3,5,23,60,153,625,"Colombia","Natural - Meteorological",4,8
"1979/06","FIRE",3,5,14,5,40,300,"Colombia","Man-made - Fire and Explosions",4,3
"1979/06","FLOOD",3,5,12,60,153,2734,"Colombia","Natural - Hydrological",4,7
"1979/06","INTOXICACION",3,80,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1979/06","LANDSLIDE",33,5,2,25,153,625,"Colombia","Natural - Geological",4,6
"1979/06","PLAGUE",3,5,12,60,153,625,"Colombia","Biological - Epidemics",4,1
"1979/06","RAIN",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1979/06","STORM",3,5,10,60,70,625,"Colombia","Natural - Meteorological",4,8
"1979/07","FIRE",1,5,13,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1979/07","FLOOD",3,2,14,148,420,625,"Colombia","Natural - Hydrological",4,7
"1979/07","HAILSTORM",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1979/07","INTOXICACION",3,50,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1979/07","LANDSLIDE",15,1,4,60,153,625,"Colombia","Natural - Geological",4,6
"1979/07","PLAGUE",3,5,12,60,153,625,"Colombia","Biological - Epidemics",4,1
"1979/07","RAIN",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1979/07","SPATE",3,5,12,60,153,625,"Colombia","Other",4,9
"1979/07","STORM",2,10,1,60,153,625,"Colombia","Natural - Meteorological",4,8
"1979/07","STRONGWIND",3,5,23,73,153,625,"Colombia","Natural - Meteorological",4,8
"1979/08","BIOLOGICAL",3,5,12,60,153,625,"Colombia","Biological - Epidemics",4,1
"1979/08","EXPLOSION",3,3,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1979/08","FIRE",3,5,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1979/08","FLOOD",3,5,12,60,153,625,"Colombia","Natural - Hydrological",4,7
"1979/08","LANDSLIDE",3,8,3,60,153,625,"Colombia","Natural - Geological",4,6
"1979/08","STORM",3,10,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1979/08","SURGE",3,5,12,60,153,625,"Colombia","Natural - Hydrological",4,7
"1979/09","EARTHQUAKE",3,5,12,60,153,625,"Colombia","Natural - Geological",4,6
"1979/09","EXPLOSION",5,10,12,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1979/09","FIRE",3,5,10,60,57,625,"Colombia","Man-made - Fire and Explosions",4,3
"1979/09","FLOOD",3,5,12,60,153,625,"Colombia","Natural - Hydrological",4,7
"1979/09","INTOXICACION",2,14,12,60,153,625,"Colombia","Man-made - Pollution",4,4
"1979/09","LANDSLIDE",3,1,7,60,153,625,"Colombia","Natural - Geological",4,6
"1979/09","RAIN",3,5,2,60,153,625,"Colombia","Natural - Meteorological",4,8
"1979/09","SPATE",12,10,120,60,153,500,"Colombia","Other",4,9
"1979/09","STORM",3,5,12,60,124,625,"Colombia","Natural - Meteorological",4,8
"1979/09","STRONGWIND",3,5,12,60,153,625,"Colombia","Natural - Meteorological",4,8
"1979/10","ACCIDENT",2,5,12,60,153,625,"Colombia","Man-made - Transportation",4,5
"1979/10","EXPLOSION",11,43,2,60,153,625,"Colombia","Man-made - Fire and Explosions",4,3
"1979/10","FIRE",2,12,21,60,600,625,"Colombia","Man-made - Fire and Explosions",4,3
"1979/10","FLOOD",4,4,9,120,12605,6849,"Colombia","Natural - Hydrological",4,7
"1979/10","LANDSLIDE",1,5,12,60,153,625,"Colombia","Natural - Geological",4,6
"1979/10","RAIN",3,5,2,60,153,625,"Colombia","Natural - Meteorological",4,8
"1979/10","SPATE",9,5,41,60,400,625,"Colombia","Other",4,9
"1979/11","EARTHQUAKE",45,436,668,152,406,160,"Colombia","Natural - Geological",4,6
