Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
2021/01,ELECTROCUTION,4,4,,,,,,,,
2021/01,FIRE,29,8,6,,19,3,,,,3
2021/01,LANDSLIDE,1,2,,,,,,,,
2021/01,ROAD ACCIDENT,60,69,20,1,,,,,,
2021/01,WINDSTORM,7,9,4,,,,,,,
2021/02,ANIMAL INCIDENT,5,6,5,1,,,,,,
2021/02,DROWNING,16,17,,,,,,,,
2021/02,ELECTROCUTION,6,6,,,,,,,,
2021/02,FIRE,27,11,6,,17,2,,,,
2021/02,ROAD ACCIDENT,82,91,42,1,,,,,,
2021/02,WINDSTORM,4,3,1,,,,,,,
2021/03,CONFLICT,1,,,,1,,,,,
2021/03,DROWNING,23,33,,2,,,,,,
2021/03,ELECTROCUTION,4,6,,,,,,,,
2021/03,FIRE,20,4,1,,4,1,1,1,,
2021/03,ROAD ACCIDENT,65,59,35,,,,,,,
2021/04,ANIMAL INCIDENT,2,2,,,,,,,,
2021/04,CONFLICT,1,1,,,,,,,,
2021/04,DROWNING,46,47,,,,,,,,
2021/04,ELECTROCUTION,8,8,1,,,,,,,
2021/04,FIRE,14,5,2,,6,1,,,,
2021/04,ROAD ACCIDENT,101,110,54,1,,,,,,
2021/05,CONFLICT,2,1,,,,,,,,
2021/05,DROWNING,57,57,1,2,,,,,,
2021/05,ELECTROCUTION,11,9,2,,,,,,,
2021/05,FIRE,24,9,17,,7,1,,,,
2021/05,ROAD ACCIDENT,135,146,74,3,,,,,,
2021/05,STRUCTURAL COLLAPSE,1,,5,,,,,,,
2021/05,TERROR ATTACK,1,3,3,,,,,,,
2021/05,WINDSTORM,1,1,,,,,,,,
2021/06,ANIMAL INCIDENT,1,1,1,,,,,,,
2021/06,DROWNING,35,35,,,,,,,,
2021/06,ELECTROCUTION,5,5,1,,,,,,,
2021/06,FIRE,21,5,1,,2,14,,,,
2021/06,FLOOD,1,1,,,,,,,,
2021/06,LIGHTNING,1,1,,,,,,,,
2021/06,ROAD ACCIDENT,138,142,136,1,,,,,,
2021/06,STRUCTURAL COLLAPSE,1,,3,,,,,,,
2021/06,TERROR ATTACK,1,1,,,,,,,,
2021/06,WINDSTORM,4,7,,,,,,,,
2021/07,DROWNING,26,20,,,,,,,,
2021/07,ELECTROCUTION,1,,2,,,,,,,
2021/07,FIRE,22,17,12,,7,,1,1,,1
2021/07,ROAD ACCIDENT,110,123,49,1,,,,,,
2021/07,STRUCTURAL COLLAPSE,1,1,,,,,,,,
2021/07,TERROR ATTACK,1,1,1,,,,,,,
2021/07,WINDSTORM,2,2,4,,,,,,,
2021/08,ANIMAL INCIDENT,3,1,1,,,,,,,
2021/08,CONFLICT,1,,1,,,,,,,
2021/08,DROUGHT,1,1,,,,,,,,
2021/08,DROWNING,17,17,,,,,,,,
2021/08,ELECTROCUTION,5,5,2,,,,,,,
2021/08,EPIDEMIC,1,1,,,,,,,,
2021/08,FIRE,14,3,3,,2,2,,,,
2021/08,ROAD ACCIDENT,123,131,71,,,,,,,
2021/08,STRUCTURAL COLLAPSE,1,,10,,,,,,,
2021/09,DROWNING,5,5,,,,,,,,
2021/09,ELECTROCUTION,2,2,,,,,,,,
2021/09,FIRE,2,1,,,,,,,,
2021/09,ROAD ACCIDENT,58,80,44,,,,,,,
2021/09,WINDSTORM,1,1,,,,,,,,
2021/10,DROWNING,20,20,,4,,,,,,
2021/10,ELECTROCUTION,2,2,,,,,,,,
2021/10,FIRE,7,6,4,,53,,,,,
2021/10,ROAD ACCIDENT,70,75,77,,,,,,,
2021/11,ANIMAL INCIDENT,4,2,2,,,,,,,
2021/11,DROWNING,18,18,,,,,,,,
2021/11,ELECTROCUTION,3,3,,,,,,,,
2021/11,FIRE,12,5,2,,28,3,,,,
2021/11,ROAD ACCIDENT,76,82,67,,,,,,,
2021/12,ANIMAL INCIDENT,2,1,,,,,,,,
2021/12,DROWNING,15,12,,,,,,,,
2021/12,FIRE,6,3,,,,3,,,,
2021/12,FLOOD,1,,1,1,,,,,,
2021/12,LANDSLIDE,1,1,,,,,,,,
2021/12,ROAD ACCIDENT,60,57,56,,,,,,,
2021/12,WINDSTORM,2,,,,,,,,,
2021/15,ROAD ACCIDENT,1,1,,,,,,,,
2021/18,ROAD ACCIDENT,1,1,,,,,,,,
2021/20,ROAD ACCIDENT,1,1,2,,,,,,,
2021/21,ROAD ACCIDENT,1,1,,,,,,,,
2021/25,DROWNING,1,1,,,,,,,,
2021/25,FIRE,1,,,,,1,,,,
2021/25,ROAD ACCIDENT,1,1,1,,,,,,,
2021/26,DROWNING,1,1,,,,,,,,
2021/26,ROAD ACCIDENT,2,2,2,,,,,,,
2021/27,DROWNING,1,1,,,,,,,,
2021/27,ROAD ACCIDENT,1,,3,,,,,,,
2022/01,DROWNING,12,11,,,,,,,,
2022/01,ELECTROCUTION,2,2,2,1,,,,,,
2022/01,FIRE,40,1507,4,,17,34,2,2,,2
2022/01,LIGHTNING,1,1,6,,,,,,,
2022/01,ROAD ACCIDENT,90,83,81,4,,,,,,
2022/01,WINDSTORM,2,1,1,,,,,,,
2022/02,AIRCRAFT CRASH,1,,,,2,,,,,
2022/02,ANIMAL INCIDENT,6,12,,15,5,,,,,
2022/02,DROWNING,37,41,,,,,,,,
2022/02,ELECTROCUTION,3,3,,,,,,,,
2022/02,FIRE,43,9,10,,220,5,12,12,,12
2022/02,ROAD ACCIDENT,161,177,190,,,9,,,,
2022/02,TERROR ATTACK,1,7,6,12,,,,,,
2022/02,WINDSTORM,6,5,3,,,,,,,
2022/03,ANIMAL INCIDENT,1,1,,,,,,,,
2022/03,DROWNING,31,33,,,,,,,,
2022/03,ELECTROCUTION,3,2,1,,,,,,,
2022/03,FIRE,76,18,20,29,92,7,,,,
2022/03,ROAD ACCIDENT,117,130,182,5,,,,,,
